,OCCRR_DTM,RQRMN_TM,CTPRV_NM,SGNG_NM,EMNDN_NM,OCCCRR_RI,ARA_LTNMB,CUSE_NM,DMG_AREA,ADDRESS
23219,2021-04-20,,경상북도,포항시남구,장기면,죽정리,산124-2,원인불명,0.0,경상북도 포항시남구 장기면 죽정리산124-2
23220,2021-04-20,,경상북도,포항시남구,장기면,죽정리,산124-2,원인불명,0.0,경상북도 포항시남구 장기면 죽정리산124-2
23221,2021-04-26,,경상북도,포항시남구,연일읍,동문리,257-12,원인불명,0.0,경상북도 포항시남구 연일읍 동문리257-12
23222,2021-04-26,,경상북도,포항시남구,연일읍,동문리,257-12,원인불명,0.0,경상북도 포항시남구 연일읍 동문리257-12
23223,2020-02-06,,경상북도,포항시남구,장기면,수성리,산171-1,원인불명,0.0,경상북도 포항시남구 장기면 수성리산171-1
23224,2020-02-11,,경상북도,포항시남구,연일읍,오천리,607-4,원인불명,0.0,경상북도 포항시남구 연일읍 오천리607-4
23225,2020-02-17,,경상북도,포항시남구,장기면,수성리,935,원인불명,0.0,경상북도 포항시남구 장기면 수성리935
23226,2020-03-18,,경상북도,포항시남구,오천읍,갈평리,72-4,원인불명,0.0,경상북도 포항시남구 오천읍 갈평리72-4
23227,2020-03-26,,경상북도,포항시남구,오천읍,문덕리,1188-240,원인불명,0.0,경상북도 포항시남구 오천읍 문덕리1188-240
23228,2020-03-27,,경상북도,포항시남구,지곡동,,685,원인불명,0.0,경상북도 포항시남구 지곡동 685
23229,2020-04-19,,경상북도,포항시남구,동해면,도구리,693,원인불명,0.0,경상북도 포항시남구 동해면 도구리693
23230,2020-04-23,,경상북도,포항시남구,장기면,정천리,산239,원인불명,0.0,경상북도 포항시남구 장기면 정천리산239
23231,2020-04-28,,경상북도,포항시남구,장흥동,,1893,원인불명,0.0,경상북도 포항시남구 장흥동 1893
23232,2020-05-20,,경상북도,포항시남구,오천읍,세계리,323,원인불명,0.0,경상북도 포항시남구 오천읍 세계리323
23233,2021-04-22,,경상북도,포항시북구,청하면,신흥리,산131-1,원인불명,0.0,경상북도 포항시북구 청하면 신흥리산131-1
23234,2021-04-22,,경상북도,포항시북구,청하면,신흥리,산133-1,원인불명,0.0,경상북도 포항시북구 청하면 신흥리산133-1
23235,2021-04-22,,경상북도,포항시북구,청하면,신흥리,산131-1,원인불명,0.0,경상북도 포항시북구 청하면 신흥리산131-1
23236,2021-04-27,,경상북도,포항시북구,흥해읍,초곡리,산124-1,원인불명,0.0,경상북도 포항시북구 흥해읍 초곡리산124-1
23237,2021-05-10,,경상북도,포항시북구,신광면,사정리,322-2,원인불명,0.0,경상북도 포항시북구 신광면 사정리322-2
23238,2021-05-10,,경상북도,포항시북구,신광면,사정리,322-2,원인불명,0.0,경상북도 포항시북구 신광면 사정리322-2
23239,2020-01-12,,경상북도,포항시북구,흥해읍,초곡리,39-1,원인불명,0.0,경상북도 포항시북구 흥해읍 초곡리39-1
23240,2020-01-19,,울산광역시,울주군,서생면,명산리,486-2,원인불명,0.0,울산광역시 울주군 서생면 명산리486-2
23241,2020-01-22,,경상북도,포항시북구,흥해읍,칠포리,717,원인불명,0.0,경상북도 포항시북구 흥해읍 칠포리717
23242,2020-01-22,,경상북도,포항시북구,흥해읍,칠포리,923,원인불명,0.0,경상북도 포항시북구 흥해읍 칠포리923
23243,2020-02-14,,경상북도,포항시북구,흥해읍,대련리,387,원인불명,0.0,경상북도 포항시북구 흥해읍 대련리387
23244,2020-02-14,,경상북도,포항시북구,용흥동,,산81-1,원인불명,0.0,경상북도 포항시북구 용흥동 산81-1
23245,2020-02-15,,경상북도,포항시북구,흥해읍,흥안리,419,원인불명,0.0,경상북도 포항시북구 흥해읍 흥안리419
23246,2020-02-24,,경상북도,포항시북구,신광면,죽성리,360,원인불명,0.0,경상북도 포항시북구 신광면 죽성리360
23247,2020-03-06,,경상북도,포항시북구,청하면,고현리,산121,원인불명,0.0,경상북도 포항시북구 청하면 고현리산121
23248,2020-03-29,,경상북도,포항시북구,기계면,지가리,1096,원인불명,0.0,경상북도 포항시북구 기계면 지가리1096
23249,2020-04-03,,경상북도,포항시북구,양덕동,,산186-1,원인불명,0.0,경상북도 포항시북구 양덕동 산186-1
23250,2020-04-05,,경상북도,포항시북구,죽장면,합덕리,629,원인불명,0.0,경상북도 포항시북구 죽장면 합덕리629
23251,2020-04-07,,경상북도,포항시북구,흥해읍,곡강리,1036-2,원인불명,0.0,경상북도 포항시북구 흥해읍 곡강리1036-2
23252,2020-04-10,,경상북도,포항시북구,기북면,성법리,산113,원인불명,0.0,경상북도 포항시북구 기북면 성법리산113
23253,2020-04-15,,경상북도,포항시북구,흥해읍,용한리,825-38,원인불명,0.0,경상북도 포항시북구 흥해읍 용한리825-38
23254,2020-04-28,,경상북도,포항시북구,흥해읍,칠포리,197-22,원인불명,0.0,경상북도 포항시북구 흥해읍 칠포리197-22
23255,2020-05-05,,경상북도,포항시북구,양덕동,,산119-6,원인불명,0.0,경상북도 포항시북구 양덕동 산119-6
23256,2020-05-14,,경상북도,포항시북구,우현동,,331-3,원인불명,0.0,경상북도 포항시북구 우현동 331-3
23257,2021-04-17,,경상북도,경주시,배동,,894,원인불명,0.0,경상북도 경주시 배동 894
23258,2021-04-18,,경상북도,경주시,건천읍,송선리,산87-2,원인불명,0.0,경상북도 경주시 건천읍 송선리산87-2
23259,2021-04-22,,경상북도,경주시,감포읍,전촌리,781-1,원인불명,0.0,경상북도 경주시 감포읍 전촌리781-1
23260,2021-04-25,,경상북도,경주시,외동읍,신계리,1088-2,원인불명,0.0,경상북도 경주시 외동읍 신계리1088-2
23261,2021-05-13,,경상북도,경주시,내남면,명계리,산152,원인불명,0.0,경상북도 경주시 내남면 명계리산152
23262,2021-05-14,,경상북도,경주시,감포읍,대본리,177,원인불명,0.0,경상북도 경주시 감포읍 대본리177
23263,2020-01-15,,경상북도,경주시,천북면,동산리,264,원인불명,0.0,경상북도 경주시 천북면 동산리264
23264,2020-01-22,,경상북도,경주시,현곡면,오류리,193,원인불명,0.0,경상북도 경주시 현곡면 오류리193
23265,2020-01-22,,경상북도,경주시,양북면,장항리,879-1,원인불명,0.0,경상북도 경주시 양북면 장항리879-1
23266,2020-01-24,,경상북도,경주시,서면,도계리,482,원인불명,0.0,경상북도 경주시 서면 도계리482
23267,2020-02-06,,경상북도,경주시,마동,,45,원인불명,0.0,경상북도 경주시 마동 45
23268,2020-02-08,,경상북도,경주시,용강동,,1308,원인불명,0.0,경상북도 경주시 용강동 1308
23269,2020-02-18,,경상북도,경주시,현곡면,상구리,346-1,원인불명,0.0,경상북도 경주시 현곡면 상구리346-1
23270,2020-02-22,,경상북도,경주시,충효동,,92-2,원인불명,0.0,경상북도 경주시 충효동 92-2
23271,2020-02-23,,경상북도,경주시,외동읍,개곡리,48,원인불명,0.0,경상북도 경주시 외동읍 개곡리48
23272,2020-02-23,,경상북도,경주시,외동읍,개곡리,48,원인불명,0.0,경상북도 경주시 외동읍 개곡리48
23273,2020-02-24,,경상북도,경주시,외동읍,죽동리,131,원인불명,0.0,경상북도 경주시 외동읍 죽동리131
23274,2020-02-24,,경상북도,경주시,외동읍,죽동리,13-27,원인불명,0.0,경상북도 경주시 외동읍 죽동리13-27
23275,2020-02-24,,경상북도,경주시,평동,,893-52,원인불명,0.0,경상북도 경주시 평동 893-52
23276,2020-03-01,,경상북도,경주시,서면,도계리,596-1,원인불명,0.0,경상북도 경주시 서면 도계리596-1
23277,2020-03-01,,경상북도,경주시,외동읍,괘릉리,산20-2,원인불명,0.0,경상북도 경주시 외동읍 괘릉리산20-2
23278,2020-03-04,,경상북도,경주시,외동읍,제내리,645-21,원인불명,0.0,경상북도 경주시 외동읍 제내리645-21
23279,2020-03-05,,경상북도,경주시,강동면,안계리,4-1,원인불명,0.0,경상북도 경주시 강동면 안계리4-1
23280,2020-03-10,,경상북도,경주시,건천읍,화천리,2650-1,원인불명,0.0,경상북도 경주시 건천읍 화천리2650-1
23281,2020-03-13,,경상북도,경주시,외동읍,냉천리,111-1,원인불명,0.0,경상북도 경주시 외동읍 냉천리111-1
23282,2020-03-17,,경상북도,경주시,강동면,다산리,43-11,원인불명,0.0,경상북도 경주시 강동면 다산리43-11
23283,2020-03-19,,경상북도,경주시,산내면,대현리,2890-8,원인불명,0.0,경상북도 경주시 산내면 대현리2890-8
23284,2020-03-21,,경상북도,경주시,안강읍,강교리,684-1,원인불명,0.0,경상북도 경주시 안강읍 강교리684-1
23285,2020-03-23,,경상북도,경주시,내남면,명계리,1572-1,원인불명,0.0,경상북도 경주시 내남면 명계리1572-1
23286,2020-03-23,,경상북도,경주시,동천동,,산26-7,원인불명,0.0,경상북도 경주시 동천동 산26-7
23287,2020-04-08,,경상북도,경주시,천북면,신당리,895-1,원인불명,0.0,경상북도 경주시 천북면 신당리895-1
23288,2020-04-09,,경상북도,경주시,율동,,1973,원인불명,0.0,경상북도 경주시 율동 1973
23289,2020-04-09,,경상북도,경주시,내남면,부지리,232,원인불명,0.0,경상북도 경주시 내남면 부지리232
23290,2020-04-09,,경상북도,경주시,천북면,물천리,산233-1,원인불명,0.0,경상북도 경주시 천북면 물천리산233-1
23291,2020-04-09,,경상북도,경주시,내남면,망성리,산34,원인불명,0.0,경상북도 경주시 내남면 망성리산34
23292,2020-04-09,,경상북도,경주시,내남면,상신리,230,원인불명,0.0,경상북도 경주시 내남면 상신리230
23293,2020-04-10,,경상북도,경주시,도지동,,308-25,원인불명,0.0,경상북도 경주시 도지동 308-25
23294,2020-04-16,,경상북도,경주시,서면,사라리,779-6,원인불명,0.0,경상북도 경주시 서면 사라리779-6
23295,2020-04-17,,경상북도,경주시,강동면,왕신리,산11-1,원인불명,0.0,경상북도 경주시 강동면 왕신리산11-1
23296,2020-04-27,,경상북도,경주시,산내면,내일리,139,원인불명,0.0,경상북도 경주시 산내면 내일리139
23297,2020-04-28,,경상북도,경주시,내남면,월산리,1112-1,원인불명,0.0,경상북도 경주시 내남면 월산리1112-1
23298,2020-04-28,,경상북도,경주시,강동면,유금리,산51,원인불명,0.0,경상북도 경주시 강동면 유금리산51
23299,2020-04-30,,경상북도,경주시,건천읍,대곡리,1727-2,원인불명,0.0,경상북도 경주시 건천읍 대곡리1727-2
23300,2020-04-30,,경상북도,경주시,건천읍,대곡리,184-1,원인불명,0.0,경상북도 경주시 건천읍 대곡리184-1
23301,2020-05-01,,경상북도,경주시,안강읍,갑산리,662,원인불명,0.0,경상북도 경주시 안강읍 갑산리662
23302,2020-05-06,,경상북도,경주시,외동읍,석계리,1589-4,원인불명,0.0,경상북도 경주시 외동읍 석계리1589-4
23303,2020-05-18,,경상북도,경주시,배반동,,1031-1,원인불명,0.0,경상북도 경주시 배반동 1031-1
23304,2021-04-17,,경상북도,김천시,증산면,금곡리,279-14,원인불명,0.0,경상북도 김천시 증산면 금곡리279-14
23305,2021-04-19,,경상북도,김천시,대덕면,연화리,223-1,원인불명,0.0,경상북도 김천시 대덕면 연화리223-1
23306,2021-04-29,,경상북도,김천시,봉산면,신암리,1078,원인불명,0.0,경상북도 김천시 봉산면 신암리1078
23307,2021-05-04,,경상북도,김천시,아포읍,대신리,1556-41,원인불명,0.0,경상북도 김천시 아포읍 대신리1556-41
23308,2021-05-07,,경상북도,김천시,농소면,월곡리,794,원인불명,0.0,경상북도 김천시 농소면 월곡리794
23309,2021-05-09,,경상북도,김천시,농소면,월곡리,1054,원인불명,0.0,경상북도 김천시 농소면 월곡리1054
23310,2021-05-09,,경상북도,김천시,농소면,월곡리,1054,원인불명,0.0,경상북도 김천시 농소면 월곡리1054
23311,2021-05-09,,경상북도,김천시,농소면,월곡리,1054,원인불명,0.0,경상북도 김천시 농소면 월곡리1054
23312,2021-05-09,,경상북도,김천시,농소면,월곡리,1054,원인불명,0.0,경상북도 김천시 농소면 월곡리1054
23313,2020-01-06,,경상북도,김천시,어모면,구례리,598-1,원인불명,0.0,경상북도 김천시 어모면 구례리598-1
23314,2020-02-06,,경상북도,김천시,대광동,,1352,원인불명,0.0,경상북도 김천시 대광동 1352
23315,2020-02-21,,경상북도,김천시,남면,운남리,855-1,원인불명,0.0,경상북도 김천시 남면 운남리855-1
23316,2020-02-25,,경상북도,김천시,감천면,금송리,86,원인불명,0.0,경상북도 김천시 감천면 금송리86
23317,2020-02-25,,경상북도,김천시,감천면,금송리,86,원인불명,0.0,경상북도 김천시 감천면 금송리86
23318,2020-03-03,,경상북도,김천시,어모면,구례리,1067-2,원인불명,0.0,경상북도 김천시 어모면 구례리1067-2
23319,2020-03-04,,경상북도,김천시,남면,옥산리,21-2,원인불명,0.0,경상북도 김천시 남면 옥산리21-2
23320,2020-03-12,,경상북도,김천시,부항면,사등리,764,원인불명,0.0,경상북도 김천시 부항면 사등리764
23321,2020-03-17,,경상북도,김천시,어모면,은기리,480,원인불명,0.0,경상북도 김천시 어모면 은기리480
23322,2020-03-19,,경상북도,김천시,부곡동,,1169-3,원인불명,0.0,경상북도 김천시 부곡동 1169-3
23323,2020-03-19,,경상북도,김천시,부곡동,,1169-4,원인불명,0.0,경상북도 김천시 부곡동 1169-4
23324,2020-03-20,,경상북도,김천시,봉산면,신리,583-7,원인불명,0.0,경상북도 김천시 봉산면 신리583-7
23325,2020-03-20,,경상북도,김천시,남면,오봉리,산29-2,원인불명,0.0,경상북도 김천시 남면 오봉리산29-2
23326,2020-03-22,,경상북도,김천시,감문면,성촌리,산47-1,원인불명,0.0,경상북도 김천시 감문면 성촌리산47-1
23327,2020-03-27,,경상북도,김천시,부곡동,,765-2,원인불명,0.0,경상북도 김천시 부곡동 765-2
23328,2020-04-01,,경상북도,김천시,아포읍,인리,산36-19,원인불명,0.0,경상북도 김천시 아포읍 인리산36-19
23329,2020-04-02,,경상북도,김천시,구성면,상좌원리,산28-1,원인불명,0.0,경상북도 김천시 구성면 상좌원리산28-1
23330,2020-04-04,,경상북도,김천시,양천동,,915-9,원인불명,0.0,경상북도 김천시 양천동 915-9
23331,2020-04-08,,경상북도,김천시,감천면,용호리,803-3,원인불명,0.0,경상북도 김천시 감천면 용호리803-3
23332,2020-04-08,,경상북도,김천시,남면,옥산리,654,원인불명,0.0,경상북도 김천시 남면 옥산리654
23333,2020-04-09,,경상북도,김천시,개령면,서부리,248-5,원인불명,0.0,경상북도 김천시 개령면 서부리248-5
23334,2020-05-15,,경상북도,김천시,지례면,도곡리,717,원인불명,0.0,경상북도 김천시 지례면 도곡리717
23335,2021-04-24,,경상북도,안동시,풍산읍,오미리,산147-2,원인불명,0.0,경상북도 안동시 풍산읍 오미리산147-2
23336,2021-04-24,,경상북도,안동시,풍산읍,오미리,1190,원인불명,0.0,경상북도 안동시 풍산읍 오미리1190
